id,symbol,name,industry,industry_id,stockrecord_ptr_id,ticker_id,date,time,annual_gain,book_value,change,change_inpercent,dividend_share,dividend_yield,eps_est_current_year,eps_est_next_quarter,eps_est_next_year,earnings_share,fifty_day_MA,oneyr_target_price,peg_ratio,pe_ratio,ebitda,market_cap,percent_change_from_year_high,percent_change,percent_change_fifty_MA,percent_change_twohund_MA,percent_change_from_year_low,price_book,price_eps_est_current_year,price_eps_est_next_year,price_sales,twohund_MA,volume,year_high,year_low,last_trade_price
284,566.SI,See Hup Seng Ltd,Diversified Machinery,622,270,284,2014-08-29,05:04:00,,0.233,0,0.00%,0.0093,3.21,0,0,0,0.022,0.2908,,,13.18,19.2M,176.5M,-31.76%,0.00%,-0.28%,-3.93%,+13.73%,1.24,,,0.55,0.3019,603000,0.425,0.255,0.29
66,U96.SI,SEMBCorp Industries Ltd,Conglomerates,210,579,66,2014-08-29,05:04:00,,2.968,-0.01,-0.19%,0.15,2.92,0.44,0.12,0.49,0.463,5.3546,5.64,2.21,11.08,1.295B,9.149B,-8.41%,-0.19%,-4.38%,-4.69%,+7.11%,1.73,11.66,10.47,0.83,5.3717,3467000,5.59,4.78,5.12
66,U96.SI,SEMBCorp Industries Ltd,Conglomerates,210,65,66,2014-08-29,05:04:00,,2.968,-0.01,-0.19%,0.15,2.92,0.44,0.12,0.49,0.463,5.3546,5.64,2.22,11.08,1.295B,9.149B,-8.41%,-0.19%,-4.38%,-4.69%,+7.11%,1.73,11.66,10.47,0.83,5.3717,3467000,5.59,4.78,5.12
66,U96.SI,SEMBCorp Industries Ltd,Conglomerates,210,701,66,2014-08-29,05:04:00,,2.968,-0.01,-0.19%,0.15,2.92,0.44,0.12,0.49,0.463,5.3473,5.64,2.21,11.08,1.295B,9.149B,-8.41%,-0.19%,-4.25%,-4.66%,+7.11%,1.73,11.66,10.47,0.83,5.37,3467000,5.59,4.78,5.12
274,S51.SI,SembCorp Marine Ltd,Aerospace/Defense - Major Diversified,610,873,274,2014-08-29,05:04:00,,1.323,0.03,+0.76%,0.11,2.8,0.28,0.07,0.3,0.271,4.0227,4.2,1.92,14.5,800.5M,8.273B,-14.47%,+0.76%,-1.56%,-1.95%,+1.54%,2.97,14.04,13.1,1.36,4.0388,2338000,4.63,3.9,3.96
274,S51.SI,SembCorp Marine Ltd,Aerospace/Defense - Major Diversified,610,260,274,2014-08-29,05:04:00,,1.323,0.03,+0.76%,0.11,2.8,0.28,0.07,0.31,0.271,4.0251,4.2,1.92,14.5,800.5M,8.273B,-14.47%,+0.76%,-1.62%,-1.96%,+1.54%,2.97,14.04,12.68,1.36,4.0393,2338000,4.63,3.9,3.96
274,S51.SI,SembCorp Marine Ltd,Aerospace/Defense - Major Diversified,610,613,274,2014-08-29,05:04:00,,1.323,0.03,+0.76%,0.11,2.8,0.28,0.07,0.3,0.271,4.0251,4.2,1.92,14.5,800.5M,8.273B,-14.47%,+0.76%,-1.62%,-1.96%,+1.54%,2.97,14.04,13.1,1.36,4.0393,2338000,4.63,3.9,3.96
431,S69.SI,Serial System Ltd,Electronics Wholesale,753,1007,431,2014-08-29,04:44:00,,0.127,-0.003,-2.11%,0.003,2.11,0,0,0,0.014,0.1388,,,10.14,18.2M,124.5M,-7.33%,-2.11%,+0.14%,+1.17%,+15.83%,1.12,,,0.14,0.1374,364000,0.15,0.12,0.139
431,S69.SI,Serial System Ltd,Electronics Wholesale,753,408,431,2014-08-29,04:44:00,,0.127,-0.003,-2.11%,0.003,2.11,0,0,0,0.014,0.1389,,,10.14,18.2M,124.5M,-7.33%,-2.11%,+0.10%,+1.18%,+15.83%,1.12,,,0.14,0.1374,364000,0.15,0.12,0.139
505,IW5.SI,Seroja Investments Ltd,Shipping,775,479,505,2014-08-29,04:12:00,,0.114,0.002,+2.44%,0,,0,0,0,-0.022,0.0815,,,,20.7M,32.8M,-49.70%,+2.44%,+3.02%,-5.05%,+15.07%,0.72,,,0.46,0.0885,105000,0.167,0.073,0.084
505,IW5.SI,Seroja Investments Ltd,Shipping,775,1071,505,2014-08-29,04:12:00,,0.114,0.002,+2.44%,0,,0,0,0,-0.022,0.0816,,,,20.7M,32.8M,-49.70%,+2.44%,+2.88%,-5.02%,+15.07%,0.72,,,0.46,0.0884,105000,0.167,0.073,0.084
285,X27.SI,Shanghai Turbo Enterprises Ltd,Diversified Machinery,622,884,285,2014-08-26,09:49:00,,0.183,0,0.00%,0,,0,0,0,0.026,0.0742,,,2.77,10.2M,19.8M,-28.00%,0.00%,-3.02%,-10.03%,+2.86%,0.39,,,0.78,0.08,4000,0.1,0.07,0.072
285,X27.SI,Shanghai Turbo Enterprises Ltd,Diversified Machinery,622,271,285,2014-08-26,09:49:00,,0.183,0,0.00%,0,,0,0,0,0.026,0.0743,,,2.77,10.2M,19.8M,-28.00%,0.00%,-3.09%,-10.09%,+2.86%,0.39,,,0.78,0.0801,4000,0.1,0.07,0.072
472,S07.SI,Shangri-La Asia Ltd,Lodging,710,447,472,2014-08-22,10:27:00,,1.998,0,0.00%,0.12,1,0,0,0,0.081,11.9232,,,148.15,516.2M,37.590B,-22.78%,0.00%,+0.64%,-3.69%,+4.35%,6.01,,,18.02,12.4599,10000,15.54,11.5,12
441,OV8.SI,Sheng Siong Group Ltd,Grocery Stores,734,1013,441,2014-08-29,05:04:00,,0.111,-0.005,-0.71%,0.029,4.11,0,0,0,0.031,0.6914,0.81,,22.74,61.4M,968.5M,-6.67%,-0.71%,+1.25%,+10.13%,+21.74%,6.35,,,1.37,0.6356,2677000,0.75,0.575,0.7
441,OV8.SI,Sheng Siong Group Ltd,Grocery Stores,734,418,441,2014-08-29,05:04:00,,0.111,-0.005,-0.71%,0.029,4.11,0,0,0,0.031,0.6901,0.81,,22.74,61.4M,968.5M,-6.67%,-0.71%,+1.43%,+10.21%,+21.74%,6.35,,,1.37,0.6351,2677000,0.75,0.575,0.7
587,M09.SI,S i2i Ltd,Wireless Communications,840,556,587,2014-08-29,05:04:00,,0.016,0.001,+16.67%,0,,0,0,0,-0.003,0.007,,,,-1.4M,38.4M,-68.18%,+16.67%,0.00%,-9.92%,+40.00%,0.38,,,0.08,0.0078,1598000,0.022,0.005,0.007
587,M09.SI,S i2i Ltd,Wireless Communications,840,1140,587,2014-08-29,05:04:00,,0.016,0.001,+16.67%,0,,0,0,0,-0.003,0.0069,,,,-1.4M,38.4M,-68.18%,+16.67%,+0.78%,-9.86%,+40.00%,0.38,,,0.08,0.0078,1598000,0.022,0.005,0.007
399,S59.SI,SIA Engineering Co Ltd,Air Services, Other,772,377,399,2014-08-29,05:04:00,,1.269,0.01,+0.22%,0.2,4.38,0.23,0,0.24,0.223,4.7662,4.56,4.59,20.49,148.4M,5.124B,-11.24%,+0.22%,-3.91%,-5.91%,+1.55%,3.6,19.87,19.04,4.32,4.8677,677000,5.16,4.51,4.58
399,S59.SI,SIA Engineering Co Ltd,Air Services, Other,772,979,399,2014-08-29,05:04:00,,1.269,0.01,+0.22%,0.2,4.38,0.23,0,0.24,0.223,4.753,4.56,4.59,20.49,148.4M,5.124B,-11.24%,+0.22%,-3.64%,-5.87%,+1.55%,3.6,19.87,19.04,4.32,4.8657,677000,5.16,4.51,4.58
368,5GB.SI,SIIC Environment Holdings Ltd,Pollution & Treatment Controls,623,953,368,2014-08-29,05:04:00,,0.055,0,0.00%,0,,0.03,0,0.03,0.004,0.1635,1.06,0.84,41.25,46.8M,1.417B,-19.51%,0.00%,+0.93%,-1.36%,+117.11%,3,5.5,5.5,6.17,0.1673,16811000,0.205,0.076,0.165
368,5GB.SI,SIIC Environment Holdings Ltd,Pollution & Treatment Controls,623,347,368,2014-08-29,05:04:00,,0.055,0,0.00%,0,,0.03,0,0.03,0.004,0.1632,1.06,0.84,41.25,46.8M,1.417B,-19.51%,0.00%,+1.11%,-1.37%,+129.17%,3,5.5,5.5,6.17,0.1673,16811000,0.205,0.072,0.165
518,5CP.SI,Silverlake Axis Ltd,Business Software & Services,826,1081,518,2014-08-29,05:04:00,,0.083,0.035,+2.99%,0.038,3.25,0,0,0.11,0.033,1.1443,2.98,,35.45,77.5M,2.705B,-1.23%,+2.99%,+5.30%,+20.59%,+74.64%,14.1,,10.64,17.92,0.9993,2466000,1.22,0.69,1.205
518,5CP.SI,Silverlake Axis Ltd,Business Software & Services,826,640,518,2014-08-29,05:04:00,,0.083,0.035,+2.99%,0.038,3.25,0,0,0.11,0.033,1.142,2.98,,35.45,77.5M,2.705B,-1.23%,+2.99%,+5.51%,+20.76%,+74.64%,14.1,,10.64,17.92,0.9978,2466000,1.22,0.69,1.205
518,5CP.SI,Silverlake Axis Ltd,Business Software & Services,826,491,518,2014-08-29,05:04:00,,0.085,0.035,+2.99%,0.038,3.25,0,0,0.11,0.034,1.142,2.79,,34.41,84.4M,2.704B,-1.23%,+2.99%,+5.51%,+20.76%,+74.64%,13.76,,10.64,16.92,0.9978,2466000,1.22,0.69,1.205
200,S05.SI,Sim Lian Group Ltd,Property Management,448,812,200,2014-08-29,04:52:00,,0.918,0.01,+1.13%,0.046,5.2,0,0,0,0.159,0.863,,,5.57,170.2M,900.3M,-0.56%,+1.13%,+3.71%,+4.97%,+18.54%,0.96,,,1.48,0.8526,347000,0.9,0.755,0.895
200,S05.SI,Sim Lian Group Ltd,Property Management,448,190,200,2014-08-29,04:52:00,,0.918,0.01,+1.13%,0.046,5.2,0,0,0,0.159,0.862,,,5.57,170.2M,900.3M,-0.56%,+1.13%,+3.83%,+5.01%,+18.54%,0.96,,,1.48,0.8523,347000,0.9,0.755,0.895
201,A26.SI,Sinarmas Land Ltd,Property Management,448,191,201,2014-08-29,05:04:00,,0.524,0.01,+1.56%,0.005,0.78,0.04,0,0.04,0.037,0.6524,1.01,,17.3,364.7M,1.977B,-9.09%,+1.56%,-0.37%,+13.02%,+44.44%,1.22,16,16,2.42,0.5751,440000,0.715,0.45,0.65
201,A26.SI,Sinarmas Land Ltd,Property Management,448,813,201,2014-08-29,05:04:00,,0.524,0.01,+1.56%,0.005,0.78,0.04,0,0.04,0.037,0.6512,1.01,,17.3,364.7M,1.977B,-9.09%,+1.56%,-0.19%,+12.92%,+44.44%,1.22,16,16,2.42,0.5756,440000,0.715,0.45,0.65
588,Z78.SI,Singapore,Wireless Communications,840,645,588,2014-08-29,02:30:00,,1.547,-0.01,-0.26%,0,,0.24,0.06,0.26,0.218,3.8962,4.05,2.61,17.8,5.133B,61.665B,-4.91%,-0.26%,-0.67%,+3.02%,+12.50%,2.51,16.17,14.92,3.7,3.7565,600,4.07,3.44,3.87
588,Z78.SI,Singapore,Wireless Communications,840,1141,588,2014-08-29,02:30:00,,1.547,-0.01,-0.26%,0,,0.24,0.06,0.26,0.218,3.8973,4.05,2.61,17.8,5.133B,61.665B,-4.91%,-0.26%,-0.70%,+3.00%,+12.50%,2.51,16.17,14.92,3.7,3.7573,600,4.07,3.44,3.87
588,Z78.SI,Singapore,Wireless Communications,840,557,588,2014-08-29,02:30:00,,1.547,-0.01,-0.26%,0,,0.24,0.06,0.26,0.218,3.8962,4.05,2.6,17.8,5.133B,61.665B,-4.91%,-0.26%,-0.67%,+3.02%,+12.50%,2.51,16.17,14.92,3.7,3.7565,600,4.07,3.44,3.87
400,C6U.SI,Singapore Airlines Ltd,Air Services, Other,772,630,400,2014-08-29,03:30:00,,11.413,0.01,+0.10%,0,,0.34,0.17,0.47,0.228,10.1984,10.4,1.94,44.21,1.805B,11.861B,-5.17%,+0.10%,-1.06%,-1.79%,+6.89%,0.88,29.65,21.45,0.79,10.2744,2800,10.64,9.44,10.09
400,C6U.SI,Singapore Airlines Ltd,Air Services, Other,772,378,400,2014-08-29,03:30:00,,11.413,0.01,+0.10%,0,,0.34,0.17,0.47,0.228,10.1984,10.4,1.93,44.21,1.805B,11.861B,-5.17%,+0.10%,-1.06%,-1.79%,+6.89%,0.88,29.65,21.45,0.79,10.2744,2800,10.64,9.44,10.09
400,C6U.SI,Singapore Airlines Ltd,Air Services, Other,772,980,400,2014-08-29,03:30:00,,11.413,0.01,+0.10%,0,,0.34,0.17,0.47,0.228,10.1897,10.4,1.94,44.21,1.805B,11.861B,-5.17%,+0.10%,-0.98%,-1.78%,+6.89%,0.88,29.65,21.45,0.79,10.2732,2800,10.64,9.44,10.09
165,S68.SI,Singapore Exchange Ltd,Asset Management,422,780,165,2014-08-29,05:04:00,,0.862,-0.02,-0.27%,0.28,3.84,0.33,0.08,0.37,0.298,7.1195,7.49,2.15,24.5,417.3M,7.789B,-4.59%,-0.27%,+2.25%,+4.54%,+9.31%,8.47,22.12,19.73,11.37,6.9637,1686000,7.63,6.66,7.28
165,S68.SI,Singapore Exchange Ltd,Asset Management,422,156,165,2014-08-29,05:04:00,,0.862,-0.02,-0.27%,0.28,3.84,0.33,0.08,0.37,0.298,7.1103,7.49,2.15,24.5,417.3M,7.789B,-4.59%,-0.27%,+2.39%,+4.57%,+9.31%,8.47,22.12,19.73,11.37,6.9615,1686000,7.63,6.66,7.28
202,S30.SI,Singapore Land Ltd,Property Management,448,192,202,2014-04-25,05:04:00,,13.189,0,0.00%,0.2,2.14,0.57,0,0.53,0.835,9.33,8.96,,11.17,317.1M,3.848B,-3.81%,0.00%,0.00%,+2.01%,+22.44%,0.71,16.37,17.6,6.93,9.1458,65000,9.7,7.62,9.33
414,S08.SI,Singapore Post Ltd,Business Services,760,992,414,2014-08-29,05:04:00,,0.386,0.005,+0.29%,0.0625,3.63,0.07,0.02,0.08,0.068,1.748,1.65,,25.29,210.2M,3.293B,-3.90%,+0.29%,-1.31%,+12.05%,+39.11%,4.46,24.57,21.5,3.75,1.5395,4872000,1.795,1.24,1.725
414,S08.SI,Singapore Post Ltd,Business Services,760,392,414,2014-08-29,05:04:00,,0.386,0.005,+0.29%,0.0625,3.63,0.07,0.02,0.08,0.068,1.7481,1.65,,25.29,210.2M,3.293B,-3.90%,+0.29%,-1.32%,+12.14%,+39.11%,4.46,24.57,21.5,3.75,1.5383,4872000,1.795,1.24,1.725
476,T39.SI,Singapore Press Holdings Ltd,Publishing - Newspapers,727,451,476,2014-08-29,05:04:00,,2.174,-0.01,-0.24%,0.15,3.61,0.2,0.05,0.21,0.206,4.1535,4,4.01,20.19,460.9M,6.707B,-3.26%,-0.24%,-0.08%,-0.23%,+5.87%,1.91,20.8,19.81,5.48,4.1595,2493000,4.29,3.92,4.15
476,T39.SI,Singapore Press Holdings Ltd,Publishing - Newspapers,727,634,476,2014-08-29,05:04:00,,2.174,-0.01,-0.24%,0.15,3.61,0.2,0.05,0.21,0.206,4.1535,4,4,20.19,460.9M,6.707B,-3.26%,-0.24%,-0.08%,-0.23%,+5.87%,1.91,20.8,19.81,5.48,4.1595,2493000,4.29,3.92,4.15
476,T39.SI,Singapore Press Holdings Ltd,Publishing - Newspapers,727,1043,476,2014-08-29,05:04:00,,2.174,-0.01,-0.24%,0.15,3.61,0.2,0.05,0.21,0.206,4.1524,4,4,20.19,460.9M,6.707B,-3.26%,-0.24%,-0.06%,-0.23%,+5.87%,1.91,20.8,19.81,5.48,4.1594,2493000,4.29,3.92,4.15
181,S49.SI,Singapore Reinsurance Corp Ltd,Property & Casualty Insurance,432,794,181,2014-08-29,05:04:00,,0.382,0.005,+1.72%,0.015,5.17,0,0,0,0.035,0.2949,,,8.29,23.4M,178.5M,-15.71%,+1.72%,+0.05%,+2.16%,+40.48%,0.76,,,2.37,0.2888,106000,0.35,0.21,0.295
181,S49.SI,Singapore Reinsurance Corp Ltd,Property & Casualty Insurance,432,171,181,2014-08-29,05:04:00,,0.382,0.005,+1.72%,0.015,5.17,0,0,0,0.035,0.295,,,8.29,23.4M,178.5M,-15.71%,+1.72%,0.00%,+2.18%,+40.48%,0.76,,,2.37,0.2887,106000,0.35,0.21,0.295
506,S19.SI,Singapore Shipping Corp Ltd,Shipping,775,1072,506,2014-08-29,03:05:00,,0.148,0,0.00%,0.01,4.17,0,0,0,0.019,0.2518,,,12.63,10.1M,104.6M,-12.73%,0.00%,-4.67%,-1.12%,+14.29%,1.62,,,3.21,0.2427,114000,0.275,0.21,0.24
506,S19.SI,Singapore Shipping Corp Ltd,Shipping,775,480,506,2014-08-29,03:05:00,,0.148,0,0.00%,0.01,4.17,0,0,0,0.019,0.2524,,,12.63,10.1M,104.6M,-12.73%,0.00%,-4.92%,-1.13%,+14.29%,1.62,,,3.21,0.2427,114000,0.275,0.21,0.24
275,S63.SI,Singapore Technologies,Aerospace/Defense - Major Diversified,610,874,275,2014-08-29,05:04:00,,0.639,-0.03,-0.81%,0.08,2.17,0.19,0,0.2,0.182,3.7519,3.98,2.34,20.27,789.7M,11.412B,-14.88%,-0.81%,-2.45%,-4.01%,+0.55%,5.77,19.42,18.45,1.74,3.8128,2760000,4.3,3.64,3.66
275,S63.SI,Singapore Technologies,Aerospace/Defense - Major Diversified,610,261,275,2014-08-29,05:04:00,,0.639,-0.03,-0.81%,0.08,2.17,0.19,0,0.2,0.182,3.7557,3.98,2.34,20.27,789.7M,11.412B,-14.88%,-0.81%,-2.55%,-4.03%,+0.55%,5.77,19.42,18.45,1.74,3.8139,2760000,4.3,3.64,3.66
563,Y45.SI,Singapore Windsor Holdings Ltd,Printed Circuit Boards,835,1121,563,2014-08-27,05:04:00,,0.079,0,0.00%,0,,0,0,0,-0.088,0.4676,,,,1.1M,73.4M,-5.66%,0.00%,+6.94%,+19.73%,+257.14%,6.33,,,2.95,0.4176,109000,0.53,0.14,0.5
563,Y45.SI,Singapore Windsor Holdings Ltd,Printed Circuit Boards,835,534,563,2014-08-27,05:04:00,,0.079,0,0.00%,0,,0,0,0,-0.088,0.4646,,,,1.1M,73.4M,-5.66%,0.00%,+7.62%,+19.89%,+257.14%,6.33,,,2.95,0.417,109000,0.53,0.14,0.5
177,S23.SI,Singapura Finance Ltd,Money Center Banks,410,791,177,2014-08-29,05:04:00,,2.114,0,0.00%,0.05,3.23,0,0,0,0.075,1.5234,,,20.67,0,123.0M,-2.52%,0.00%,+1.75%,+3.81%,+9.93%,0.73,,,5.98,1.4931,20000,1.59,1.41,1.55
177,S23.SI,Singapura Finance Ltd,Money Center Banks,410,168,177,2014-08-29,05:04:00,,2.114,0,0.00%,0.05,3.23,0,0,0,0.075,1.5223,,,20.67,0,123.0M,-1.90%,0.00%,+1.82%,+3.84%,+9.93%,0.73,,,5.98,1.4927,20000,1.58,1.41,1.55
61,B7K.SI,Sin Ghee Huat Corp Ltd,Steel & Iron,130,60,61,2014-08-26,11:59:00,,0.396,0,0.00%,0.018,6.55,0,0,0,0.017,0.2747,,,16.18,5.1M,61.0M,-5.17%,0.00%,+0.10%,+0.81%,+5.77%,0.69,,,0.97,0.2728,35000,0.29,0.26,0.275
249,5IC.SI,SING Holdings Ltd,Real Estate Development,449,237,249,2014-08-29,03:15:00,,0.548,-0.005,-1.37%,0.01,2.74,0,0,0,0.007,0.3762,,,52.14,1.0M,144.4M,-23.40%,-1.37%,-4.31%,-3.68%,+2.86%,0.67,,,3.48,0.3738,251000,0.47,0.35,0.36
249,5IC.SI,SING Holdings Ltd,Real Estate Development,449,854,249,2014-08-29,03:15:00,,0.548,-0.005,-1.37%,0.01,2.74,0,0,0,0.007,0.3758,,,52.14,1.0M,144.4M,-23.40%,-1.37%,-4.21%,-3.65%,+2.86%,0.67,,,3.48,0.3737,251000,0.47,0.35,0.36
180,S35.SI,Sing Investments & Finance Ltd,Mortgage Investment,447,793,180,2014-08-29,03:41:00,,1.936,0,0.00%,0.05,3.76,0,0,0,0.082,1.3382,,,16.22,0,209.6M,-5.00%,0.00%,-0.62%,-1.21%,+0.76%,0.69,,,5.98,1.3463,35000,1.4,1.32,1.33
180,S35.SI,Sing Investments & Finance Ltd,Mortgage Investment,447,170,180,2014-08-29,03:41:00,,1.936,0,0.00%,0.05,3.76,0,0,0,0.082,1.3386,,,16.22,0,209.6M,-5.00%,0.00%,-0.65%,-1.22%,+0.76%,0.69,,,5.98,1.3464,35000,1.4,1.32,1.33
291,KF4.SI,Sin Heng Heavy Machinery Ltd,Farm & Construction Machinery,620,617,291,2014-08-29,02:00:00,,0.22,0,0.00%,0.008,3.9,0.03,0,0,0.028,0.2062,0.25,,7.32,27.3M,117.7M,-12.77%,0.00%,-0.59%,+3.53%,+13.89%,0.93,6.83,,0.54,0.198,307000,0.235,0.18,0.205
291,KF4.SI,Sin Heng Heavy Machinery Ltd,Farm & Construction Machinery,620,277,291,2014-08-29,02:00:00,,0.22,0,0.00%,0.008,3.9,0.02,0,0.03,0.028,0.2062,0.25,,7.32,27.3M,117.7M,-12.77%,0.00%,-0.59%,+3.53%,+13.89%,0.93,10.25,6.83,0.54,0.198,307000,0.235,0.18,0.205
291,KF4.SI,Sin Heng Heavy Machinery Ltd,Farm & Construction Machinery,620,889,291,2014-08-29,02:00:00,,0.22,0,0.00%,0.008,3.9,0.03,0,0,0.028,0.2061,0.25,,7.32,27.3M,117.7M,-12.77%,0.00%,-0.52%,+3.51%,+13.89%,0.93,6.83,,0.54,0.1981,307000,0.235,0.18,0.205
14,5HH.SI,Sinjia Land Ltd,Chemicals - Major Diversified,110,658,14,2014-08-29,05:04:00,,0.195,0.005,+2.22%,0,,0,0,0,-0.013,0.2208,,,,-1.3M,33.2M,-2.13%,+2.22%,+4.16%,+32.58%,+137.11%,1.15,,,2.1,0.1735,700000,0.235,0.097,0.23
14,5HH.SI,Sinjia Land Ltd,Chemicals - Major Diversified,110,14,14,2014-08-29,05:04:00,,0.195,0.005,+2.22%,0,,0,0,0,-0.013,0.22,,,,-1.3M,33.2M,-2.13%,+2.22%,+4.55%,+32.88%,+137.11%,1.15,,,2.1,0.1731,700000,0.235,0.097,0.23
166,F3V.SI,Sino Construction Ltd,Asset Management,422,781,166,2014-08-29,05:04:00,,0.008,-0.005,-1.92%,0,,0,0,0,-0.017,0.2612,,,,1.4M,335.8M,-21.54%,-1.92%,-2.38%,+16.27%,+3087.50%,32.5,,,301.11,0.2193,2531000,0.325,0.008,0.255
166,F3V.SI,Sino Construction Ltd,Asset Management,422,157,166,2014-08-29,05:04:00,,0.008,-0.005,-1.92%,0,,0,0,0,-0.017,0.2609,,,,1.4M,335.8M,-21.54%,-1.92%,-2.28%,+16.40%,+3087.50%,32.5,,,301.11,0.2191,2531000,0.325,0.008,0.255
118,T4B.SI,Sino Grandness Food Indus,Food - Major Diversified,340,743,118,2014-08-29,05:04:00,,0.438,-0.01,-1.40%,0,,0.79,0,0.95,0.126,0.6927,4.8,,5.67,111.2M,414.1M,-11.32%,-1.40%,+1.78%,+1.19%,+17.99%,1.63,0.91,0.75,1,0.6967,818000,0.795,0.5975,0.705
118,T4B.SI,Sino Grandness Food Indus,Food - Major Diversified,340,587,118,2014-08-29,05:04:00,,0.438,-0.01,-1.40%,0,,0.79,0,0.95,0.126,0.6923,4.8,,5.67,111.2M,414.1M,-11.32%,-1.40%,+1.83%,+1.20%,+22.61%,1.63,0.91,0.75,1,0.6967,818000,0.795,0.575,0.705
118,T4B.SI,Sino Grandness Food Indus,Food - Major Diversified,340,113,118,2014-08-29,05:04:00,,0.438,-0.01,-1.40%,0,,0.79,0,0.93,0.126,0.6923,4.8,,5.67,111.1M,414.1M,-11.32%,-1.40%,+1.83%,+1.20%,+22.61%,1.63,0.91,0.77,1,0.6967,818000,0.795,0.575,0.705
49,C9Q.SI,Sinostar Pec Holdings Ltd,Oil & Gas Refining & Marketing,122,576,49,2014-08-29,02:12:00,,0.139,0,0.00%,0,,0,0,0,0.014,0.0781,,,5.43,25.1M,48.6M,-44.12%,0.00%,-2.63%,-0.82%,+533.33%,0.55,,,0.04,0.0766,206000,0.136,0.012,0.076
49,C9Q.SI,Sinostar Pec Holdings Ltd,Oil & Gas Refining & Marketing,122,49,49,2014-08-29,02:12:00,,0.138,0,0.00%,0,,0,0,0,0.014,0.0781,,,5.43,25.1M,48.6M,-44.12%,0.00%,-2.63%,-0.82%,+533.33%,0.55,,,0.04,0.0766,206000,0.136,0.012,0.076
589,D3W.SI,Sinotel Technologies Ltd,Wireless Communications,840,558,589,2014-08-29,02:44:00,,0.311,0,0.00%,0,,0,0,0,-0.035,0.0521,3.39,,,-10.7M,19.0M,-57.55%,0.00%,-13.69%,-21.67%,0.00%,0.14,,,0.38,0.0575,10000,0.106,0.045,0.045
589,D3W.SI,Sinotel Technologies Ltd,Wireless Communications,840,1142,589,2014-08-29,02:44:00,,0.311,0,0.00%,0,,0,0,0,-0.035,0.052,3.39,,,-10.7M,19.0M,-57.55%,0.00%,-13.42%,-21.56%,0.00%,0.14,,,0.38,0.0574,10000,0.106,0.045,0.045
507,5CN.SI,Sinwa Ltd,Shipping,775,1073,507,2014-08-29,01:39:00,,0.281,0,0.00%,0.01,3.92,0,0,0,0.023,0.2655,,,11.09,10.2M,85.8M,-8.93%,0.00%,-3.97%,+8.04%,+34.21%,0.91,,,0.6,0.236,60000,0.28,0.19,0.255
507,5CN.SI,Sinwa Ltd,Shipping,775,481,507,2014-08-29,01:39:00,,0.281,0,0.00%,0.01,3.92,0,0,0,0.023,0.2654,,,11.09,10.2M,85.8M,-8.93%,0.00%,-3.92%,+8.10%,+34.21%,0.91,,,0.6,0.2359,60000,0.28,0.19,0.255
479,S53.SI,SMRT Corp Ltd,Railroads,776,636,479,2014-08-29,05:04:00,,0.541,0.02,+1.29%,0.022,1.42,0.05,0.02,0.06,0.045,1.5855,1.6,1,34.33,267.0M,2.381B,-5.44%,+1.29%,-1.30%,+18.51%,+54.95%,2.86,30.9,25.75,1.95,1.3206,680000,1.655,1.01,1.565
479,S53.SI,SMRT Corp Ltd,Railroads,776,454,479,2014-08-29,05:04:00,,0.541,0.02,+1.29%,0.022,1.42,0.05,0.02,0.06,0.045,1.5855,1.6,1.01,34.33,267.0M,2.381B,-5.44%,+1.29%,-1.30%,+18.51%,+54.95%,2.86,30.9,25.75,1.95,1.3206,680000,1.655,1.01,1.565
479,S53.SI,SMRT Corp Ltd,Railroads,776,1046,479,2014-08-29,05:04:00,,0.541,0.02,+1.29%,0.022,1.42,0.05,0.02,0.06,0.045,1.5851,1.6,1,34.33,267.0M,2.381B,-5.44%,+1.29%,-1.27%,+18.36%,+54.95%,2.86,30.9,25.75,1.95,1.3223,680000,1.655,1.01,1.565
371,S7P.SI,Soilbuild Construction,Residential Construction,630,956,371,2014-08-28,04:54:00,,0.114,0,0.00%,0.005,2.04,0,0,0,0.035,0.2484,,,7,27.1M,162.7M,-16.95%,0.00%,-1.36%,-2.08%,+4.26%,2.15,,,0.46,0.2502,25000,0.295,0.235,0.245
371,S7P.SI,Soilbuild Construction,Residential Construction,630,350,371,2014-08-28,04:54:00,,0.114,0,0.00%,0.005,2.04,0,0,0,0.035,0.2485,,,7,27.1M,162.7M,-16.95%,0.00%,-1.41%,-2.10%,+4.26%,2.15,,,0.46,0.2502,25000,0.295,0.235,0.245
488,5KI.SI,Soup Restaurant Group Ltd,Restaurants,712,1055,488,2014-08-29,03:29:00,,0.042,0.005,+2.22%,0.0075,3.33,0,0,0,0.003,0.2315,,,75,3.1M,66.0M,-20.69%,+2.22%,-0.64%,-4.10%,+30.68%,5.36,,,1.64,0.2398,35000,0.29,0.176,0.23
488,5KI.SI,Soup Restaurant Group Ltd,Restaurants,712,463,488,2014-08-29,03:29:00,,0.042,0.005,+2.22%,0.0075,3.33,0,0,0,0.003,0.2315,,,75,3.1M,66.0M,-20.69%,+2.22%,-0.64%,-4.13%,+30.68%,5.36,,,1.64,0.2399,35000,0.29,0.176,0.23
